Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
50,Trenton Cannon,4,30,7.5,21,1,0,1,4,5,5.0,0,0,1,4.5,4.5,0.0%,FA,10,2018
51,Jordan Howard,11,21,1.9,9,0,0,1,1,11,11.0,0,0,1,4.2,4.2,0.0%,FA,10,2018
52,Roosevelt Nix,0,0,0.0,0,0,0,2,2,17,8.5,0,0,1,3.7,3.7,0.0%,FA,10,2018
53,T.J. Logan,0,0,0.0,0,0,0,2,2,14,7.0,0,0,1,3.4,3.4,0.0%,FA,10,2018
54,Kyle Juszczyk,1,3,3.0,3,0,0,2,2,10,5.0,0,0,1,3.3,3.3,1.0%,SF,10,2018
55,Rod Smith,2,8,4.0,6,0,0,1,1,14,14.0,0,0,1,3.2,3.2,0.0%,FA,10,2018
56,Elijhaa Penny,0,0,0.0,0,0,0,2,2,12,6.0,0,0,1,3.2,3.2,0.0%,FA,10,2018
57,Sony Michel,11,31,2.8,7,0,0,0,0,0,0.0,0,0,1,3.1,3.1,0.0%,FA,10,2018
58,Stevan Ridley,8,26,3.3,9,0,0,0,1,0,0.0,0,0,1,2.6,2.6,0.0%,FA,10,2018
59,Malcolm Brown,0,0,0.0,0,0,0,1,1,10,10.0,0,0,1,2.0,2.0,0.0%,FA,10,2018
60,Alfred Morris,9,19,2.1,5,0,0,0,1,0,0.0,0,0,1,1.9,1.9,0.0%,FA,10,2018
61,Austin Ekeler,3,19,6.3,9,0,0,0,0,0,0.0,0,0,1,1.9,1.9,93.1%,WAS,10,2018
62,Corey Clement,5,13,2.6,11,0,0,1,2,-5,-5.0,0,0,1,1.8,1.8,0.0%,FA,10,2018
63,Kalen Ballage,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.0%,FA,10,2018
64,Tommy Bohanon,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,0.0%,FA,10,2018
65,David Fluellen,3,14,4.7,13,0,0,0,0,0,0.0,0,0,1,1.4,1.4,0.0%,FA,10,2018
66,Shaun Wilson,2,7,3.5,4,0,0,1,3,-4,-4.0,0,0,1,1.3,1.3,0.0%,FA,10,2018
67,Zach Line,2,13,6.5,9,0,0,0,1,0,0.0,0,0,1,1.3,1.3,0.0%,FA,10,2018
68,Anthony Sherman,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,0.0%,FA,10,2018
69,Zach Zenner,1,12,12.0,12,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.0%,FA,10,2018
70,Chase Edmonds,2,7,3.5,5,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.8%,TB,10,2018
71,Carlos Hyde,3,5,1.7,3,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.0%,FA,10,2018
72,LeGarrette Blount,6,4,0.7,5,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.1%,FA,10,2018
73,Alex Armah Jr.,2,3,1.5,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,10,2018
74,Wayne Gallman Jr.,2,3,1.5,2,0,0,0,1,0,0.0,0,0,1,0.3,0.3,0.0%,FA,10,2018
75,Jamaal Williams,3,3,1.0,2,0,0,0,0,0,0.0,0,0,1,0.3,0.3,10.3%,NO,10,2018
76,Derek Watt,2,2,1.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,10,2018
77,Nick Bellore,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,FA,10,2018
78,Brandon Bolden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2018
79,Benny Cunningham Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2018
80,Derrick Coleman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,10,2018
81,Patrick DiMarco,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2018
82,Jamize Olawale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2018
83,Cordarrelle Patterson,4,11,2.8,9,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.4%,PIT,10,2018
84,Taquan Mizzell,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,NYG,10,2018
85,Justin Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2018
86,Mark Walton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.0%,FA,10,2018
87,Tre Madden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,10,2018
88,Justin Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2018
89,Matt Dayes,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2018
90,Samaje Perine,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,12.7%,DEN,10,2018
91,Brian Hill,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2018
92,Darrel Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2018
93,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2018
94,Senorise Perry,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2018
95,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2018
96,Damien Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2018
97,DeAndre Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,11.0%,FA,10,2018
98,Tra Carson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2018
99,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,DEN,10,2018
100,C.J. Anderson,2,-1,-0.5,3,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,1.0%,FA,10,2018
101,C.J. Prosise,1,-3,-3.0,0,0,0,0,0,0,0.0,0,0,1,-0.3,-0.3,0.0%,FA,10,2018
102,Dontrell Hilliard,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,-0.4,-0.4,0.0%,FA,10,2018
