Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
41,Derrick Henry,8,24,3.0,14,0,0,2,2,7,3.5,0,0,1,5.1,5.1,99.3%,BAL,4,2018
42,Lamar Miller,14,49,3.5,15,0,0,0,0,0,0.0,0,0,1,4.9,4.9,0.0%,FA,4,2018
43,Rashaad Penny,9,49,5.4,15,0,0,0,0,0,0.0,0,0,1,4.9,4.9,4.1%,CAR,4,2018
44,Leonard Fournette,11,30,2.7,8,0,0,1,1,5,5.0,0,0,1,4.5,4.5,2.1%,FA,4,2018
45,Andy Janovich,0,0,0.0,0,0,0,1,1,32,32.0,0,0,1,4.2,4.2,0.0%,FA,4,2018
46,Peyton Barber,7,24,3.4,12,0,0,1,2,6,6.0,0,0,1,4.0,4.0,1.0%,FA,4,2018
47,Ronald Jones II,10,29,2.9,7,0,0,1,2,-1,-1.0,0,0,1,3.8,3.8,0.0%,FA,4,2018
48,Corey Grant,1,5,5.0,5,0,0,2,3,12,6.0,0,0,1,3.7,3.7,0.0%,FA,4,2018
49,Kyle Juszczyk,0,0,0.0,0,0,0,2,3,15,7.5,0,0,1,3.5,3.5,1.0%,SF,4,2018
50,Wayne Gallman Jr.,2,6,3.0,4,0,0,3,3,17,5.7,0,1,1,3.3,3.3,0.0%,FA,4,2018
51,Rod Smith,6,22,3.7,9,0,0,1,1,0,0.0,0,0,1,3.2,3.2,0.0%,FA,4,2018
52,Alfred Blue,13,31,2.4,10,0,0,0,3,0,0.0,0,0,1,3.1,3.1,0.0%,FA,4,2018
53,Alfred Morris,4,14,3.5,8,0,0,1,3,4,4.0,0,0,1,2.8,2.8,0.0%,FA,4,2018
54,C.J. Ham,0,0,0.0,0,0,0,2,2,7,3.5,0,0,1,2.7,2.7,0.1%,MIN,4,2018
55,Jamaal Williams,11,27,2.5,11,0,0,0,0,0,0.0,0,0,1,2.7,2.7,10.3%,NO,4,2018
56,Kenyan Drake,3,3,1.0,5,0,0,1,2,13,13.0,0,0,1,2.6,2.6,0.0%,FA,4,2018
57,Jordan Howard,11,25,2.3,11,0,0,0,1,0,0.0,0,0,1,2.5,2.5,0.0%,FA,4,2018
58,Mike Gillislee,2,6,3.0,4,0,0,1,1,9,9.0,0,0,1,2.5,2.5,0.0%,FA,4,2018
59,De'Lance Turner,1,4,4.0,4,0,0,1,1,10,10.0,0,0,1,2.4,2.4,0.1%,FA,4,2018
60,Devontae Booker,1,5,5.0,5,0,0,1,2,9,9.0,0,0,1,2.4,2.4,0.0%,FA,4,2018
61,Dalvin Cook,10,20,2.0,9,0,0,0,0,0,0.0,0,0,1,2.0,2.0,9.5%,FA,4,2018
62,Jordan Wilkins,8,16,2.0,7,0,0,0,1,0,0.0,0,0,1,1.6,1.6,0.0%,FA,4,2018
63,Chris Ivory,6,15,2.5,7,0,0,0,0,0,0.0,0,0,1,1.5,1.5,0.0%,FA,4,2018
64,Derrick Coleman,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,0.1%,FA,4,2018
65,Isaiah Crowell,4,0,0.0,3,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.1%,FA,4,2018
66,LeGarrette Blount,7,12,1.7,7,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.1%,FA,4,2018
67,Doug Martin,5,11,2.2,6,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.0%,FA,4,2018
68,Mike Boone,0,0,0.0,0,0,0,1,1,1,1.0,0,0,1,1.1,1.1,0.0%,CAR,4,2018
69,Kenjon Barner,3,11,3.7,11,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.0%,FA,4,2018
70,Spencer Ware,2,6,3.0,4,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,4,2018
71,Jeremy McNichols,2,4,2.0,7,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,WAS,4,2018
72,Roc Thomas,1,4,4.0,4,0,0,0,1,0,0.0,0,0,1,0.4,0.4,0.0%,FA,4,2018
73,Kalen Ballage,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,4,2018
74,Dwayne Washington,2,2,1.0,3,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,DEN,4,2018
75,Chase Edmonds,3,1,0.3,6,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.8%,TB,4,2018
76,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,FA,4,2018
77,Jacquizz Rodgers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
78,Anthony Sherman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
79,Taiwan Jones,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
80,Tommy Bohanon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
81,Benny Cunningham Jr.,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
82,Zach Line,0,0,0.0,0,0,0,0,2,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
83,Patrick DiMarco,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
84,James Develin,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
85,Brandon Bolden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
86,Jamize Olawale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
87,Cordarrelle Patterson,1,11,11.0,11,0,0,3,5,54,18.0,1,0,1,0.0,0.0,1.4%,PIT,4,2018
88,Ricky Ortiz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
89,Jaylen Samuels,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
90,Josh Adams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
91,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,4,2018
92,Justin Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
93,Justin Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
94,Tre Madden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,4,2018
95,Elijhaa Penny,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
96,Brian Hill,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
97,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
98,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
99,Roosevelt Nix,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
100,Senorise Perry,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
101,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
102,Damien Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
103,Ryan Hewitt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
104,Tyler Ervin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
105,C.J. Prosise,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
106,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
107,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,DEN,4,2018
108,Malcolm Brown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,4,2018
109,Raheem Mostert,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,91.5%,MIA,4,2018
