Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
49,Duke Johnson Jr.,5,35,7.0,15,0,0,1,1,7,7.0,0,0,1,5.2,5.2,0.0%,FA,5,2018
50,Tevin Coleman,7,15,2.1,8,0,0,2,2,15,7.5,0,0,1,5.0,5.0,0.0%,FA,5,2018
51,Jordan Wilkins,6,39,6.5,16,0,0,2,2,9,4.5,0,1,1,4.8,4.8,0.0%,FA,5,2018
52,Ty Montgomery II,4,15,3.8,10,0,0,1,3,23,23.0,0,0,1,4.8,4.8,0.0%,FA,5,2018
53,Chris Ivory,14,43,3.1,9,0,0,0,0,0,0.0,0,0,1,4.3,4.3,0.0%,FA,5,2018
54,Theo Riddick,3,3,1.0,3,0,0,2,3,20,10.0,0,0,1,4.3,4.3,0.0%,FA,5,2018
55,Anthony Sherman,0,0,0.0,0,0,0,1,1,15,15.0,0,0,1,2.5,2.5,0.0%,FA,5,2018
56,Roc Thomas,4,8,2.0,6,0,0,1,2,6,6.0,0,0,1,2.4,2.4,0.0%,FA,5,2018
57,Jay Ajayi,8,29,3.6,9,0,0,1,1,5,5.0,0,1,1,2.4,2.4,7.0%,FA,5,2018
58,Mark Walton,0,0,0.0,0,0,0,2,3,3,1.5,0,0,1,2.3,2.3,2.0%,FA,5,2018
59,Spencer Ware,1,0,0.0,0,0,0,1,1,13,13.0,0,0,1,2.3,2.3,0.0%,FA,5,2018
60,C.J. Ham,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.1%,MIN,5,2018
61,De'Lance Turner,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.1%,FA,5,2018
62,Rod Smith,3,10,3.3,5,0,0,0,0,0,0.0,0,0,1,1.0,1.0,0.0%,FA,5,2018
63,C.J. Anderson,4,9,2.3,5,0,0,0,0,0,0.0,0,0,1,0.9,0.9,1.0%,FA,5,2018
64,Stevan Ridley,5,8,1.6,4,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,5,2018
65,Corey Grant,1,8,8.0,8,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,5,2018
66,Brandon Wilds,2,6,3.0,4,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,5,2018
67,Alex Armah Jr.,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,FA,5,2018
68,Kalen Ballage,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,5,2018
69,Nick Chubb,3,2,0.7,2,0,0,0,1,0,0.0,0,0,1,0.2,0.2,55.6%,CLE,5,2018
70,Doug Martin,2,1,0.5,2,0,0,0,1,0,0.0,0,0,1,0.1,0.1,0.0%,FA,5,2018
71,Mike Boone,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,CAR,5,2018
72,Brandon Bolden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
73,Robert Turbin,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
74,Taiwan Jones,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
75,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,FA,5,2018
76,Zach Line,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
77,James Develin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
78,Tommy Bohanon,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
79,Derrick Coleman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,5,2018
80,Patrick DiMarco,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
81,Jamize Olawale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
82,Cordarrelle Patterson,0,0,0.0,0,0,0,2,2,11,5.5,1,0,1,0.0,0.0,1.4%,PIT,5,2018
83,Ricky Ortiz,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
84,Jaylen Samuels,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
85,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,5,2018
86,Justin Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
87,Tre Madden,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.1%,FA,5,2018
88,Elijhaa Penny,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
89,Wayne Gallman Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
90,Justin Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
91,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
92,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
93,Rashaad Penny,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,4.1%,CAR,5,2018
94,Roosevelt Nix,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
95,Senorise Perry,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
96,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
97,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.7%,LV,5,2018
98,David Fluellen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
99,Damien Williams,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
100,Ryan Hewitt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
101,Malcolm Brown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
102,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
103,Andy Janovich,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
104,Tyler Ervin,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2018
105,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,5,2018
106,Thomas Rawls,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,5,2018
107,Chase Edmonds,1,-1,-1.0,0,0,0,0,1,0,0.0,0,0,1,-0.1,-0.1,0.8%,TB,5,2018
108,Josh Adams,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,0.0%,FA,5,2018
109,Raheem Mostert,5,11,2.2,12,0,0,1,1,-2,-2.0,0,1,1,-0.1,-0.1,91.5%,MIA,5,2018
