Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
222,Dantrell Savage,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,14,2023
223,Xavier Omon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,14,2023
224,Garrett Mills,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,14,2023
225,Samkon Gado,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,14,2023
226,Madison Hedgecock,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,14,2023
227,Aaron Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,93.3%,MIN,14,2023
228,Taquan Mizzell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,14,2023
229,Tarik Cohen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYJ,14,2023
230,James Conner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,91.7%,ARI,14,2023
231,Jeremy McNichols,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,14,2023
232,Jeff Wilson Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,6.8%,MIA,14,2023
233,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,14,2023
234,Nyheim Hines,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5%,CLE,14,2023
235,Myles Gaskin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIN,14,2023
236,Nick Chubb,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,55.6%,CLE,14,2023
237,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,14,2023
238,John Kelly Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CLE,14,2023
239,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2023
240,Rashaad Penny,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,4.1%,CAR,14,2023
241,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,14,2023
242,Brennan Clay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,14,2023
243,Tim Flanders,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,14,2023
244,Willie Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,14,2023
245,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,14,2023
246,Terrell Jennings,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,14,2023
247,Israel Abanikanda,3,-1,-0.3,3,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,1.1%,NYJ,14,2023
