Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
66,Myles Gaskin,5,23,4.6,8,0,0,0,1,0,0.0,0,0,1,2.3,2.3,0.1%,MIN,17,2021
67,Craig Reynolds,4,4,1.0,3,0,0,1,1,9,9.0,0,0,1,2.3,2.3,0.8%,DET,17,2021
68,Qadree Ollison,3,19,6.3,11,0,0,0,0,0,0.0,0,0,1,1.9,1.9,0.0%,FA,17,2021
69,Phillip Lindsay,2,1,0.5,1,0,0,1,1,8,8.0,0,0,1,1.9,1.9,0.0%,FA,17,2021
70,Patrick Taylor Jr.,6,18,3.0,11,0,0,0,0,0,0.0,0,0,1,1.8,1.8,2.0%,SF,17,2021
71,Adam Prentice,1,2,2.0,2,0,0,1,1,4,4.0,0,0,1,1.6,1.6,0.0%,NO,17,2021
72,JaMycal Hasty,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.1%,NE,17,2021
73,Jeremy McNichols,2,14,7.0,12,0,0,0,0,0,0.0,0,0,1,1.4,1.4,0.0%,WAS,17,2021
74,C.J. Ham,0,0,0.0,0,0,0,1,2,1,1.0,0,0,1,1.1,1.1,0.1%,MIN,17,2021
75,Khalil Herbert,2,9,4.5,7,0,0,0,0,0,0.0,0,0,1,0.9,0.9,29.6%,CHI,17,2021
76,Kenneth Gainwell,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,14.8%,PHI,17,2021
77,Eno Benjamin,2,3,1.5,2,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,17,2021
78,Gabe Nabers,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.1%,FA,17,2021
79,Benny Snell Jr.,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,17,2021
80,Michael Burton,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.1%,DEN,17,2021
81,DeeJay Dallas,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.6%,ARI,17,2021
82,Derek Watt,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,17,2021
83,Darius Bradwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2021
84,Jacob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2021
85,Darwin Thompson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2021
86,Nathan Cottrell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2021
87,Deon Jackson,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,FA,17,2021
88,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,ATL,17,2021
89,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,MIN,17,2021
90,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2021
91,Kenjon Barner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2021
92,Elijah McGuire,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2021
93,Corey Clement,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2021
94,Jeff Wilson Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,6.8%,MIA,17,2021
95,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2021
96,Ryan Nall,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2021
97,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2021
98,Damien Williams,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2021
99,Tony Jones Jr.,1,-2,-2.0,0,0,0,0,0,0,0.0,0,0,1,-0.2,-0.2,0.0%,ARI,17,2021
100,Ty Montgomery II,1,-4,-4.0,0,0,0,0,0,0,0.0,0,0,1,-0.4,-0.4,0.0%,FA,17,2021
